,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_content_words,0.7916666666666666,0.7847482701026008,0.5413843111404087,0.5896838014485073
0,exclude_content_words,0.7559523809523809,0.7148936170212765,0.592878488244342,0.584949494949495
0,exclude_content_words,0.7916666666666666,0.8280994287478769,0.6365062623599209,0.6747563025210084
0,exclude_content_words,0.75,0.6661305147058824,0.37622280817402765,0.3993779637377964
0,exclude_content_words,0.7857142857142857,0.7998657830718898,0.5967501647989453,0.6276886388148261
0,exclude_content_words,0.7738095238095238,0.6867063492063491,0.5629026587563173,0.5398421531072822
0,exclude_content_words,0.7440476190476191,0.6659306569343066,0.35903977147879584,0.38460410557184754
0,exclude_content_words,0.7559523809523809,0.5729392446633825,0.5364667106130521,0.5446122161944947
0,exclude_content_words,0.7678571428571429,0.8233619592875318,0.5598264117776313,0.5633329559606023
0,exclude_content_words,0.7619047619047619,0.6852355072463768,0.3675214238628873,0.39477602718566573
