,experiment_type,test/acc,test/precision,test/recall,test/f1
0,convert_connectives_to_dummy,0.8214285714285714,0.7520808279005,0.5096220610854758,0.49278189621537266
0,convert_connectives_to_dummy,0.8214285714285714,0.7656148340923877,0.4109118874972533,0.41146022436345014
0,convert_connectives_to_dummy,0.8273809523809523,0.7674708377518558,0.5903691496374424,0.587116339304986
0,convert_connectives_to_dummy,0.8630952380952381,0.7874262101534829,0.586058009228741,0.581262717923335
0,convert_connectives_to_dummy,0.8392857142857143,0.7300204918032787,0.7129422105031862,0.6922938836302349
0,convert_connectives_to_dummy,0.8214285714285714,0.5871814092953523,0.4137288508020215,0.4278576130436984
0,convert_connectives_to_dummy,0.8392857142857143,0.7647619047619048,0.6916677653263019,0.6917754629040063
0,convert_connectives_to_dummy,0.7976190476190477,0.7852329560410635,0.5052318171830367,0.522500529773257
0,convert_connectives_to_dummy,0.8273809523809523,0.7118654073199528,0.547820259283674,0.5353583017103889
0,convert_connectives_to_dummy,0.8690476190476191,0.8142866509310255,0.6481037134695671,0.6196581196581197
