,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_mo,0.8690476190476191,0.8684234234234234,0.7842562074269391,0.7987612387612387
0,exclude_mo,0.8452380952380952,0.8652885443583116,0.773713469567128,0.7925070028011205
0,exclude_mo,0.8273809523809523,0.8437291576047556,0.7260184574818721,0.7364163161151376
0,exclude_mo,0.8333333333333334,0.7838133640552996,0.5765458141067896,0.5789007980945271
0,exclude_mo,0.8035714285714286,0.7661538461538462,0.7275214238628873,0.7264081791882623
0,exclude_mo,0.8452380952380952,0.8314735730357716,0.737820259283674,0.7551507195152739
0,exclude_mo,0.8452380952380952,0.7439195549850235,0.7588508020215337,0.7073046844754162
0,exclude_mo,0.8392857142857143,0.8052083333333332,0.7055152713689299,0.7226170424509626
0,exclude_mo,0.8214285714285714,0.820258367586612,0.6939573720061525,0.7179016076641586
0,exclude_mo,0.8392857142857143,0.8064860426929392,0.7719116677653264,0.7679927667269439
