,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_function_words,0.7559523809523809,0.683877273499915,0.3813601406284334,0.387430204451481
0,exclude_function_words,0.7678571428571429,0.6218034351145039,0.3934300153812349,0.3791639936098217
0,exclude_function_words,0.7678571428571429,0.5579117063492063,0.4598264117776313,0.43916734788245104
0,exclude_function_words,0.6964285714285714,0.5288359788359789,0.42206108547571963,0.29030402454353704
0,exclude_function_words,0.6785714285714286,0.4288079470198676,0.2689848384970336,0.27076784912438256
0,exclude_function_words,0.7738095238095238,0.601207319373703,0.40446055811909465,0.37854026393751683
0,exclude_function_words,0.7678571428571429,0.5579117063492063,0.4598264117776313,0.43916734788245104
0,exclude_function_words,0.6964285714285714,0.5288359788359789,0.42206108547571963,0.29030402454353704
0,exclude_function_words,0.6785714285714286,0.4288079470198676,0.2689848384970336,0.27076784912438256
0,exclude_function_words,0.7738095238095238,0.601207319373703,0.40446055811909465,0.37854026393751683
