,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_ha_and_ga,0.8392857142857143,0.7765654648956357,0.5365458141067897,0.5671631205673758
0,exclude_ha_and_ga,0.8095238095238095,0.7241673223183845,0.5965062623599209,0.560042735042735
0,exclude_ha_and_ga,0.8154761904761905,0.8281976744186046,0.5501098659635245,0.5856103286384976
0,exclude_ha_and_ga,0.7857142857142857,0.8033624175356459,0.37523181718303666,0.40180995475113124
0,exclude_ha_and_ga,0.8214285714285714,0.7667050691244239,0.5519116677653264,0.5578340365682137
0,exclude_ha_and_ga,0.8154761904761905,0.8200049212598425,0.5501098659635245,0.583713211311922
0,exclude_ha_and_ga,0.875,0.8742763772175536,0.7542562074269392,0.7800696405044232
0,exclude_ha_and_ga,0.7916666666666666,0.7245927898718543,0.45830806416172265,0.49548459383753507
0,exclude_ha_and_ga,0.8273809523809523,0.774483870967742,0.6049879147440123,0.5941337099811677
0,exclude_ha_and_ga,0.8273809523809523,0.8109195402298852,0.6221709514392442,0.6831042230596394
