,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_koso,0.8333333333333334,0.8475362950058072,0.7231861129422106,0.7595115601562016
0,exclude_koso,0.8392857142857143,0.7994641970051806,0.6329422105031861,0.6125639295167191
0,exclude_koso,0.8273809523809523,0.7732198142414861,0.5808965062623599,0.5449585820526932
0,exclude_koso,0.8214285714285714,0.7123134608173978,0.6501098659635245,0.6540348313238338
0,exclude_koso,0.8273809523809523,0.728017273471819,0.5178202592836739,0.5410919540229886
0,exclude_koso,0.8452380952380952,0.8390454396861718,0.7603691496374424,0.7657968864908815
0,exclude_koso,0.8214285714285714,0.8191964285714286,0.558323445396616,0.5802830942423828
0,exclude_koso,0.8333333333333334,0.6746907565873083,0.5439727532410459,0.541135369769731
0,exclude_koso,0.8154761904761905,0.8390497499341932,0.5588354207866402,0.5702507593416685
0,exclude_koso,0.8690476190476191,0.8175235966219573,0.6063019116677653,0.6256393855535486
