,experiment_type,test/acc,test/precision,test/recall,test/f1
0,exclude_connectives,0.7738095238095238,0.6666934835076428,0.47725335091188753,0.46470899470899474
0,exclude_connectives,0.8333333333333334,0.7031372549019609,0.5757745550428478,0.6204533071809959
0,exclude_connectives,0.7797619047619048,0.5471883289124668,0.4472775214238629,0.4735388263189093
0,exclude_connectives,0.7916666666666666,0.5820980392156863,0.3983080641617227,0.4219943502824859
0,exclude_connectives,0.7976190476190477,0.7127946345776455,0.5083080641617227,0.4698067945126769
0,exclude_connectives,0.8214285714285714,0.6654786935800392,0.5070490002197319,0.5118501008798634
0,exclude_connectives,0.7916666666666666,0.7522476675148431,0.5052318171830367,0.5660299415379629
0,exclude_connectives,0.7916666666666666,0.5742638777152052,0.5267655460338387,0.5403361344537815
0,exclude_connectives,0.7976190476190477,0.743046415723436,0.5370336189848386,0.5933841915660099
0,exclude_connectives,0.8095238095238095,0.5480352303523035,0.37962206108547575,0.397970917970918
